time,,,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Name,Year,Month,Day,Eruption_Date,VEI,Lat_Eruption,Lon_Eruption,Lat_Dif,Lon_dif,Date_Dif
2000-06-29T02:56:20.960Z,6/29/2000,T02:56:20.960Z,34.19,139.136,10,5.3,mwc,146,,,0.81,us,usp0009vc9,2016-11-09T22:52:04.805Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.11,0.394,2
2000-06-29T02:55:13.600Z,6/29/2000,T02:55:13.600Z,34.163,139.193,10,4.9,mb,77,,,0.87,us,usp0009vc7,2014-11-07T01:10:25.812Z,"near the south coast of Honshu, Japan",earthquake,,,,26,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.083,0.337,2
2000-06-29T01:59:03.770Z,6/29/2000,T01:59:03.770Z,34.004,139.048,10,4.3,mb,16,,,1.02,us,usp0009vc0,2014-11-07T01:10:25.794Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.076,0.482,2
2000-06-29T01:50:26.050Z,6/29/2000,T01:50:26.050Z,34.045,139.425,10,3.9,mb,8,,,1.1,us,usp0009vby,2014-11-07T01:10:25.791Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.035,0.105,2
2000-06-29T01:46:56.410Z,6/29/2000,T01:46:56.410Z,34.098,139.375,10,4.4,mb,13,,,1.6,us,usp0009vbw,2014-11-07T01:10:25.787Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.018,0.155,2
2000-06-29T01:16:12.570Z,6/29/2000,T01:16:12.570Z,34.025,139.304,10,4.6,mb,48,,,1.19,us,usp0009vbu,2014-11-07T01:10:25.779Z,"near the south coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.055,0.226,2
2000-06-29T01:04:03.170Z,6/29/2000,T01:04:03.170Z,34.011,139.48,10,4.5,mb,14,,,1.22,us,usp0009vbr,2014-11-07T01:10:25.770Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.069,0.05,2
2000-06-29T00:52:55.220Z,6/29/2000,T00:52:55.220Z,34.147,139.772,10,4.3,mb,22,,,0.92,us,usp0009vbq,2014-11-07T01:10:25.766Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.067,0.242,2
2000-06-28T23:50:44.500Z,6/28/2000,T23:50:44.500Z,34.183,139.497,10,4.6,mb,43,,,1.13,us,usp0009vbj,2014-11-07T01:10:25.753Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.103,0.033,1
2000-06-28T23:15:16.140Z,6/28/2000,T23:15:16.140Z,33.989,139.536,10,3.9,mb,12,,,1.34,us,usp0009vbg,2014-11-07T01:10:25.750Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.091,0.006,1
2000-06-28T22:40:24.450Z,6/28/2000,T22:40:24.450Z,33.952,139.147,10,4.5,mb,29,,,1.34,us,usp0009vbe,2014-11-07T01:10:25.739Z,"Izu Islands, Japan region",earthquake,,,,8,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.128,0.383,1
2000-06-28T20:19:53.370Z,6/28/2000,T20:19:53.370Z,33.993,139.607,10,4.7,mb,23,,,1.31,us,usp0009vb6,2014-11-07T01:10:25.720Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.087,0.077,1
2000-06-28T17:02:22.280Z,6/28/2000,T17:02:22.280Z,33.964,139.4,10,4.6,mb,37,,,1.3,us,usp0009vas,2014-11-07T01:10:25.660Z,"Izu Islands, Japan region",earthquake,,,,12,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.116,0.13,1
2000-06-28T16:30:58.340Z,6/28/2000,T16:30:58.340Z,34.025,139.415,10,4.6,ms,32,,,1.19,us,usp0009vaq,2014-11-07T01:10:25.655Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.055,0.115,1
2000-06-28T16:21:23.300Z,6/28/2000,T16:21:23.300Z,34.238,139.293,10,4.7,mb,61,,,0.92,us,usp0009vap,2014-11-07T01:10:25.649Z,"near the south coast of Honshu, Japan",earthquake,,,,30,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.158,0.237,1
2000-06-28T16:15:17.960Z,6/28/2000,T16:15:17.960Z,34.014,139.319,10,5.2,mwc,84,,,1.13,us,usp0009van,2016-11-09T22:51:43.178Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.066,0.211,1
2000-06-28T14:20:09.970Z,6/28/2000,T14:20:09.970Z,34.236,139.392,10,4.6,mb,33,,,1.19,us,usp0009vad,2014-11-07T01:10:25.616Z,"near the south coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.156,0.138,1
2000-06-28T13:50:41.740Z,6/28/2000,T13:50:41.740Z,33.909,139.48,10,4.4,mb,22,,,1.49,us,usp0009vac,2014-11-07T01:10:25.614Z,"Izu Islands, Japan region",earthquake,,,,7,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.171,0.05,1
2000-06-28T13:33:24.580Z,6/28/2000,T13:33:24.580Z,33.949,139.262,10,3.6,mb,10,,,1.42,us,usp0009vaa,2014-11-07T01:10:25.610Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.131,0.268,1
2000-06-28T12:33:04.230Z,6/28/2000,T12:33:04.230Z,34.072,139.456,10,4.3,mb,37,,,1.44,us,usp0009va6,2014-11-07T01:10:25.600Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.008,0.074,1
2000-06-28T09:37:17.470Z,6/28/2000,T09:37:17.470Z,34.096,139.37,10,4.5,mb,42,,,0.96,us,usp0009v9w,2014-11-07T01:10:25.568Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.016,0.16,1
2000-06-28T09:31:19.560Z,6/28/2000,T09:31:19.560Z,34.004,139.403,10,3.6,mb,17,,,1.13,us,usp0009v9v,2014-11-07T01:10:25.565Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.076,0.127,1
2000-06-28T09:25:47.890Z,6/28/2000,T09:25:47.890Z,34.217,139.506,10,5.3,mwc,103,,,1.34,us,usp0009v9u,2016-11-09T22:51:42.657Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.137,0.024,1
2000-06-28T08:52:19.850Z,6/28/2000,T08:52:19.850Z,34.072,139.673,10,3.8,mb,13,,,1.33,us,usp0009v9t,2014-11-07T01:10:25.549Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.008,0.143,1
2000-06-28T08:43:37.490Z,6/28/2000,T08:43:37.490Z,34.051,139.427,10,3.9,mb,8,,,1.47,us,usp0009v9r,2014-11-07T01:10:25.546Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.029,0.103,1
2000-06-28T08:16:11.900Z,6/28/2000,T08:16:11.900Z,34.001,139.171,10,4.1,mb,17,,,1.3,us,usp0009v9n,2014-11-07T01:10:25.541Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.079,0.359,1
2000-06-28T06:38:14.190Z,6/28/2000,T06:38:14.190Z,34.034,139.279,10,4.5,ms,69,,,1.14,us,usp0009v9f,2014-11-07T01:10:25.524Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.046,0.251,1
2000-06-28T06:16:01.520Z,6/28/2000,T06:16:01.520Z,34.047,139.641,10,4.6,mb,12,,,1.39,us,usp0009v9d,2014-11-07T01:10:25.519Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.033,0.111,1
2000-06-28T05:20:38.300Z,6/28/2000,T05:20:38.300Z,33.918,139.186,10,4.6,mb,47,,,1.36,us,usp0009v99,2014-11-07T01:10:25.510Z,"Izu Islands, Japan region",earthquake,,,,19,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.162,0.344,1
2000-06-28T04:56:18.720Z,6/28/2000,T04:56:18.720Z,34.007,139.466,10,4.2,mb,19,,,1.01,us,usp0009v97,2014-11-07T01:10:25.499Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.073,0.064,1
2000-06-28T04:37:26.580Z,6/28/2000,T04:37:26.580Z,33.994,139.438,10,4.4,mb,22,,,1.28,us,usp0009v94,2014-11-07T01:10:25.491Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.086,0.092,1
2000-06-28T03:40:06.250Z,6/28/2000,T03:40:06.250Z,34.037,139.398,10,4.5,mb,34,,,1.24,us,usp0009v8y,2014-11-07T01:10:25.461Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.043,0.132,1
2000-06-28T03:14:45.000Z,6/28/2000,T03:14:45.000Z,34.072,139.265,10,4.9,mb,130,,,0.87,us,usp0009v8v,2014-11-07T01:10:25.447Z,"near the south coast of Honshu, Japan",earthquake,,,,57,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.008,0.265,1
2000-06-28T02:59:51.980Z,6/28/2000,T02:59:51.980Z,33.913,139.246,10,4.1,mb,13,,,1.03,us,usp0009v8t,2014-11-07T01:10:25.444Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.167,0.284,1
2000-06-28T02:21:37.790Z,6/28/2000,T02:21:37.790Z,34.077,139.437,10,3.9,mb,12,,,1.06,us,usp0009v8j,2014-11-07T01:10:25.431Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.003,0.093,1
2000-06-28T02:09:04.230Z,6/28/2000,T02:09:04.230Z,33.883,139.49,10,4.4,mb,29,,,1.01,us,usp0009v8h,2014-11-07T01:10:25.428Z,"Izu Islands, Japan region",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.197,0.04,1
2000-06-27T18:46:49.800Z,6/27/2000,T18:46:49.800Z,34.272,139.36,10,4,mb,22,,,0.96,us,usp0009v7q,2014-11-07T01:10:25.345Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.192,0.17,0
2000-06-27T16:08:12.650Z,6/27/2000,T16:08:12.650Z,34.062,139.373,10,4.2,mb,29,,,1.2,us,usp0009v7g,2014-11-07T01:10:25.323Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.018,0.157,0
2000-06-27T15:22:55.320Z,6/27/2000,T15:22:55.320Z,34.008,139.37,10,4.5,mb,42,,,1.29,us,usp0009v7d,2014-11-07T01:10:25.316Z,"near the south coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.072,0.16,0
2000-06-27T13:43:07.900Z,6/27/2000,T13:43:07.900Z,34.169,139.482,10,4,mb,24,,,1.12,us,usp0009v7a,2014-11-07T01:10:25.310Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.089,0.048,0
2000-06-27T12:34:16.860Z,6/27/2000,T12:34:16.860Z,34.176,139.337,10,4.7,mb,16,,,1.49,us,usp0009v79,2014-11-07T01:10:25.308Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.096,0.193,0
2000-06-27T12:11:32.490Z,6/27/2000,T12:11:32.490Z,34.15,139.272,10,4.4,mb,40,,,1.19,us,usp0009v77,2014-11-07T01:10:25.302Z,"near the south coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.07,0.258,0
2000-06-27T11:24:33.790Z,6/27/2000,T11:24:33.790Z,34.016,139.301,10,4.5,mb,25,,,1.06,us,usp0009v72,2014-11-07T01:10:25.260Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.064,0.229,0
2000-06-27T11:19:02.350Z,6/27/2000,T11:19:02.350Z,34.048,139.251,10,4,mb,25,,,1.06,us,usp0009v71,2014-11-07T01:10:25.258Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.032,0.279,0
2000-06-27T10:36:20.320Z,6/27/2000,T10:36:20.320Z,34.006,139.418,10,4,mb,18,,,1.16,us,usp0009v6v,2014-11-07T01:10:25.249Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.074,0.112,0
2000-06-27T10:03:34.530Z,6/27/2000,T10:03:34.530Z,33.997,139.286,10,4.6,mb,23,,,0.93,us,usp0009v6u,2014-11-07T01:10:25.246Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.083,0.244,0
2000-06-27T09:59:44.650Z,6/27/2000,T09:59:44.650Z,33.905,139.386,10,4.7,mb,17,,,1.26,us,usp0009v6t,2014-11-07T01:10:25.244Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.175,0.144,0
2000-06-27T09:21:11.140Z,6/27/2000,T09:21:11.140Z,33.864,139.42,10,4.5,mb,18,,,1.43,us,usp0009v6q,2014-11-07T01:10:25.238Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.216,0.11,0
2000-06-27T09:07:34.360Z,6/27/2000,T09:07:34.360Z,34.045,139.445,10,4.4,mb,16,,,1.41,us,usp0009v6p,2014-11-07T01:10:25.236Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.035,0.085,0
2000-06-27T08:57:59.040Z,6/27/2000,T08:57:59.040Z,34.007,139.27,10,4.4,mb,11,,,1.45,us,usp0009v6n,2014-11-07T01:10:25.235Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.073,0.26,0
2000-06-27T08:31:37.230Z,6/27/2000,T08:31:37.230Z,34.137,139.44,10,4.6,mb,18,,,1.1,us,usp0009v6f,2014-11-07T01:10:25.224Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.057,0.09,0
2000-06-27T08:09:12.870Z,6/27/2000,T08:09:12.870Z,33.986,139.222,10,4.5,mb,46,,,1.3,us,usp0009v6e,2014-11-07T01:10:25.219Z,"Izu Islands, Japan region",earthquake,,,,23,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.094,0.308,0
2000-06-27T07:04:20.130Z,6/27/2000,T07:04:20.130Z,33.951,139.393,10,4.4,mb,27,,,1.04,us,usp0009v6a,2014-11-07T01:10:25.189Z,"Izu Islands, Japan region",earthquake,,,,10,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.129,0.137,0
2000-06-27T06:38:58.340Z,6/27/2000,T06:38:58.340Z,34.075,139.425,10,4.6,mb,13,,,0.86,us,usp0009v68,2014-11-07T01:10:25.186Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.005,0.105,0
2000-06-27T06:11:00.460Z,6/27/2000,T06:11:00.460Z,33.994,139.564,10,4.8,mb,59,,,1.24,us,usp0009v67,2014-11-07T01:10:25.179Z,"Izu Islands, Japan region",earthquake,,,,31,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.086,0.034,0
2000-06-27T05:25:13.620Z,6/27/2000,T05:25:13.620Z,34.097,139.368,10,4.5,ms,43,,,1.41,us,usp0009v63,2014-11-07T01:10:25.165Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.017,0.162,0
2000-06-27T05:05:26.370Z,6/27/2000,T05:05:26.370Z,33.958,139.401,10,4.4,ms,21,,,1.19,us,usp0009v62,2014-11-07T01:10:25.162Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.122,0.129,0
2000-06-27T04:43:07.100Z,6/27/2000,T04:43:07.100Z,33.959,139.31,10,3.9,mb,8,,,1.25,us,usp0009v60,2014-11-07T01:10:25.159Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.121,0.22,0
2000-04-14T13:04:08.540Z,4/14/2000,T13:04:08.540Z,34.161,139.12,33,4.1,mb,,,,1.13,us,usp0009r9n,2014-11-07T01:09:53.938Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.081,0.41,74
2000-04-14T12:53:23.500Z,4/14/2000,T12:53:23.500Z,34.118,139.13,33,4.4,mb,,,,1.01,us,usp0009r9m,2014-11-07T01:09:53.933Z,"near the south coast of Honshu, Japan",earthquake,,,,21,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.038,0.4,74
2000-06-30T19:11:44.210Z,6/30/2000,T19:11:44.210Z,34.088,139.264,10,4.5,mb,33,,,1.04,us,usp0009vgf,2014-11-07T01:10:26.313Z,"near the south coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.008,0.266,3
2000-06-30T18:57:17.290Z,6/30/2000,T18:57:17.290Z,34.171,139.363,10,4.3,mb,34,,,1.15,us,usp0009vgc,2014-11-07T01:10:26.304Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.091,0.167,3
2000-06-30T17:41:16.960Z,6/30/2000,T17:41:16.960Z,34.073,139.374,10,4.8,mb,76,,,1.11,us,usp0009vgb,2014-11-07T01:10:26.295Z,"near the south coast of Honshu, Japan",earthquake,,,,45,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.007,0.156,3
2000-06-30T15:02:42.840Z,6/30/2000,T15:02:42.840Z,34.029,139.373,10,3.7,mb,13,,,1.3,us,usp0009vg7,2014-11-07T01:10:26.289Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.051,0.157,3
2000-06-30T11:42:49.220Z,6/30/2000,T11:42:49.220Z,34.23,139.316,10,4.7,mb,66,,,0.98,us,usp0009vg3,2014-11-07T01:10:26.275Z,"near the south coast of Honshu, Japan",earthquake,,,,31,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.15,0.214,3
2000-06-30T09:53:59.900Z,6/30/2000,T09:53:59.900Z,33.988,139.187,10,4.6,mb,53,,,1.17,us,usp0009vfy,2014-11-07T01:10:26.260Z,"Izu Islands, Japan region",earthquake,,,,27,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.092,0.343,3
2000-06-29T18:54:03.940Z,6/29/2000,T18:54:03.940Z,33.997,139.35,10,4.4,mb,23,,,1.12,us,usp0009vex,2014-11-07T01:10:26.169Z,"Izu Islands, Japan region",earthquake,,,,5,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.083,0.18,2
2000-06-29T17:32:27.700Z,6/29/2000,T17:32:27.700Z,33.92,139.46,10,4.1,mb,16,,,1.19,us,usp0009vet,2014-11-07T01:10:26.161Z,"Izu Islands, Japan region",earthquake,,,,6,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.16,0.07,2
2000-06-29T16:27:55.220Z,6/29/2000,T16:27:55.220Z,34.073,139.409,10,4.5,mb,24,,,1.31,us,usp0009vem,2014-11-07T01:10:26.152Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.007,0.121,2
2000-06-29T16:13:56.020Z,6/29/2000,T16:13:56.020Z,34.045,139.434,10,4.7,mb,46,,,1.03,us,usp0009veh,2014-11-07T01:10:26.143Z,"near the south coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.035,0.096,2
2000-06-29T16:04:00.190Z,6/29/2000,T16:04:00.190Z,34.249,139.205,10,4.8,mb,107,,,0.93,us,usp0009vef,2014-11-07T01:10:26.130Z,"near the south coast of Honshu, Japan",earthquake,,,,50,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.169,0.325,2
2000-06-29T15:52:03.830Z,6/29/2000,T15:52:03.830Z,34.14,139.27,10,4.6,mb,46,,,1.31,us,usp0009vee,2014-11-07T01:10:26.123Z,"near the south coast of Honshu, Japan",earthquake,,,,20,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.06,0.26,2
2000-06-29T14:26:17.930Z,6/29/2000,T14:26:17.930Z,33.967,139.459,10,4.4,mb,38,,,1.1,us,usp0009ve9,2014-11-07T01:10:26.113Z,"Izu Islands, Japan region",earthquake,,,,14,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.113,0.071,2
2000-06-29T14:18:48.960Z,6/29/2000,T14:18:48.960Z,34.05,139.363,10,4.6,mb,10,,,1.17,us,usp0009ve8,2014-11-07T01:10:26.111Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.03,0.167,2
2000-06-29T14:04:23.160Z,6/29/2000,T14:04:23.160Z,34.079,139.116,10,4.4,mb,11,,,1.39,us,usp0009ve3,2014-11-07T01:10:26.101Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.001,0.414,2
2000-06-29T13:07:55.550Z,6/29/2000,T13:07:55.550Z,34.094,139.245,10,4.7,mb,82,,,1.47,us,usp0009vdw,2014-11-07T01:10:26.083Z,"near the south coast of Honshu, Japan",earthquake,,,,41,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.014,0.285,2
2000-06-29T12:51:23.700Z,6/29/2000,T12:51:23.700Z,34.076,139.366,10,4.2,mb,14,,,1.18,us,usp0009vdv,2014-11-07T01:10:26.081Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.004,0.164,2
2000-06-29T12:13:26.730Z,6/29/2000,T12:13:26.730Z,34.101,139.445,10,4.3,mb,37,,,1.19,us,usp0009vdt,2014-11-07T01:10:26.076Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.021,0.085,2
2000-06-29T11:10:54.140Z,6/29/2000,T11:10:54.140Z,34.224,139.746,10,3.6,mb,8,,,1.24,us,usp0009vdm,2014-11-07T01:10:26.068Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.144,0.216,2
2000-06-29T11:07:02.850Z,6/29/2000,T11:07:02.850Z,33.863,139.357,10,3.7,mb,10,,,1.47,us,usp0009vdk,2014-11-07T01:10:26.066Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.217,0.173,2
2000-06-29T10:55:33.830Z,6/29/2000,T10:55:33.830Z,34.002,139.132,10,3.7,mb,6,,,0.83,us,usp0009vdj,2014-11-07T01:10:26.065Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.078,0.398,2
2000-06-29T10:30:03.750Z,6/29/2000,T10:30:03.750Z,34.052,139.127,10,4.3,mb,16,,,1.15,us,usp0009vdg,2014-11-07T01:10:26.061Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.028,0.403,2
2000-06-29T10:15:00.080Z,6/29/2000,T10:15:00.080Z,34.101,139.61,10,3.8,mb,12,,,1.52,us,usp0009vdf,2014-11-07T01:10:26.059Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.021,0.08,2
2000-06-29T08:59:41.040Z,6/29/2000,T08:59:41.040Z,33.983,139.492,10,4.5,mb,39,,,1.22,us,usp0009vd6,2014-11-07T01:10:26.033Z,"Izu Islands, Japan region",earthquake,,,,11,reviewed,us,us,Miyake_Jima,2000,6,27,6/27/2000,0,34.08,139.53,0.097,0.038,2
